id,value
ant,
ant.simonrodriguezi,
ant.colombiadigital.LarsonAgon,185,7721
ant.colombiadigital.AmatystaSAS,836,65
ant.colombiadigital.WEBPROinfo,68,11
ant.colombiadigital.JavieRuizGomez,1065,3426
ant.colombiadigital.5minutosantes,433,0
ant.colombiadigital.ISACRISVARE,297,16
ant.colombiadigital.PaoAmayaB,41,8
ant.colombiadigital.conilinwynter,412,101
ant.colombiadigital.herlytorres5,6,0
ant.colombiadigital.jnagoz,128,46
ant.colombiadigital.funcolombiautil,144,0
ant.colombiadigital.marlynda04,374,2045
ant.colombiadigital.GobValle,61425,5891
ant.colombiadigital.jmcabarcas,163,2215
ant.colombiadigital.jotapalacios,222,22
ant.colombiadigital.Banderasyafines,485,0
ant.colombiadigital.aikkaa1,31,4
ant.colombiadigital.ALMACOLOMBIA1,162,4
ant.colombiadigital.ErleyHerrera,74,11
ant.colombiadigital.marquilleros,923,11
ant.colombiadigital.luisfercardonag,610,16
ant.colombiadigital.RositaBernalT,79,63
ant.colombiadigital.bicimapa,5770,233
ant.colombiadigital.Atelca_etb,567,6
ant.colombiadigital.alexander7629,122,6
ant.colombiadigital.RandyTangarife,71,37
ant.colombiadigital.Tilis_,234,279
ant.colombiadigital.UnidosXSjo,744,2
ant.colombiadigital.sanchez_estefi,69,6
ant.colombiadigital.albeiromopa,241,57
ant.colombiadigital.corrique80,146,110
ant.colombiadigital.AlonsoZapataA,35,3
ant.colombiadigital.KIKO_mmf,947,181
ant.colombiadigital.luaryornom,27,257
ant.colombiadigital.copyblood,441,1924
ant.colombiadigital.alejandroduquev,55,82
ant.colombiadigital.jerezgar,463,65
ant.colombiadigital.edy020883,47,1
ant.colombiadigital.rmalvaradom,364,57
ant.colombiadigital.PABLOANDREVELEZ,125,3
ant.colombiadigital.Win0109,8,9
ant.colombiadigital.AleKnoOsorio,385,2745
ant.colombiadigital.omauroarias,144,184
ant.colombiadigital._diegorueda_,116,14
ant.colombiadigital.rimeza,152,67
ant.colombiadigital.Ing_Bert_Mendez,2097,39600
ant.colombiadigital.Crisbate,398,769
ant.colombiadigital.ccdeibague,1937,514
ant.colombiadigital.titiritero1,43,83
ant.colombiadigital.Dielmer,7274,17304
ant.colombiadigital.jaimevc7848,160,9
ant.colombiadigital.ArchivoHUR,3112,2318
ant.colombiadigital.Oh_MyNuts,142,36
ant.colombiadigital.UNADGirardot1,1202,8
ant.colombiadigital.adallbertoarias,174,0
ant.colombiadigital.AgLogistica,1058,909
ant.colombiadigital.brunroberto,824,15468
ant.colombiadigital.MarcelaForeroD,42,0
ant.colombiadigital.Concejo_Tumaco,218,6
ant.colombiadigital.JVillamil_A,473,3903
ant.colombiadigital.libardocastaned,43,6
ant.colombiadigital.FondoComunicaci,132,1
ant.colombiadigital.InclusionUdeA,87,1
ant.colombiadigital.Fundapoye,212,3
ant.colombiadigital.acomunal,162,0
ant.colombiadigital.mactons,366,435
ant.colombiadigital.xLombar,12,15
ant.colombiadigital.Alcaldiasangil,1614,279
ant.colombiadigital.EztebanGZ,336,509
ant.colombiadigital.obustillo3,133,41
ant.colombiadigital._j133y_,300,1257
ant.colombiadigital.Francisco_RXXI,20,0
ant.colombiadigital.dejame_leerte,353,516
ant.colombiadigital.marxmartin91,135,2
ant.colombiadigital.ernst_9,66,6
ant.colombiadigital.FaustoWill,219,39
ant.colombiadigital.CArthur13,63,168
ant.colombiadigital.leonardojp,202,20
ant.colombiadigital.Vivianapaorey,48,2
ant.colombiadigital.fajami,2079,3923
ant.colombiadigital.empresas2cero,51560,114
ant.colombiadigital.tavosepu,99,9
ant.colombiadigital.MarianaAguirr2,5892,1
ant.colombiadigital.mdorfsman,97,1
ant.colombiadigital.e_ducando,2105,28
ant.colombiadigital.fandresguevara,35,5
ant.colombiadigital.ogalvezpineda,710,447
ant.colombiadigital.LicetOspina,37,1
ant.colombiadigital.publiminal,51,164
ant.colombiadigital.nubiama25,10,1
ant.colombiadigital.AmedJorge,20,3
ant.colombiadigital.Davianaassia,42,148
ant.colombiadigital.ricar0590,56,1352
ant.colombiadigital.BogotaDigital,317,1
ant.colombiadigital.faonetworks,1059,96
ant.colombiadigital.LEONARDTR,891,28327
ant.colombiadigital.ITalentoCom,29,0
ant.colombiadigital.jesuspareja,548,0
ant.colombiadigital.johannamvivas,69,54
ant.colombiadigital.dianaortiz102,207,140
ant.colombiadigital.edinsonbertel,147,0
ant.colombiadigital.Devhom,277,623
ant.colombiadigital.sanandresultd,970,2383
ant.colombiadigital.meryamb04,33,0
ant.colombiadigital.AlexaBotache,36,52
ant.colombiadigital.conectateseguro,289,4
ant.colombiadigital.anitaMusa86,179,46
ant.colombiadigital.Social_Media_Em,274,18
ant.colombiadigital.CanalCapital,481614,15185
ant.colombiadigital.GreenpeaceColom,97492,1480
ant.colombiadigital.lucio919,227,6
ant.colombiadigital.PERCYYOUNG88,203,40
ant.colombiadigital.luchogon1204,35,63
ant.colombiadigital.escueladeartes5,646,87
ant.colombiadigital.Leandrogreko,212,148
ant.colombiadigital.kahe726,206,84
ant.colombiadigital.craigbuntin,3679,80
ant.colombiadigital.carlosrondonr,207,31
ant.colombiadigital.CocoMedia_,468,12
ant.colombiadigital.senderos3,26,0
ant.colombiadigital.miriansirley,583,79
ant.colombiadigital.SalsasRochef,2229,24
ant.colombiadigital.hernandojj1,82,1
ant.colombiadigital.QualityGBRD,1259,32
ant.colombiadigital.sgvera1,18,0
ant.colombiadigital.planbasesores,463,1
ant.colombiadigital.MalejaCamargo,3834,375
ant.colombiadigital.PehlivanFatih,57,1
ant.colombiadigital.NaLuObando,216,71
ant.colombiadigital.luzdarig,177,3
ant.colombiadigital.AlexHereira,113,158
ant.colombiadigital.gamg64mejia,21,0
ant.colombiadigital.mariguiando,1172,1927
ant.colombiadigital.MaPauLacouture,540,26
ant.colombiadigital.fabianricardo71,33,4
ant.colombiadigital.lucianatourn1,15,1
ant.colombiadigital.educarfuturo,133,2
ant.colombiadigital.vatin,241,178
ant.colombiadigital.VademecumdeMK,377,0
ant.colombiadigital.RCRAMatters,1196,0
ant.colombiadigital.HOTELCABECERACO,617,53
ant.colombiadigital.WilsonValenciaG,424,704
ant.colombiadigital.lauareiza,20,0
ant.colombiadigital.TICLINE1,72,0
ant.colombiadigital.Intriconcomer,395,2
ant.colombiadigital.Jesus_UP,809,4715
ant.colombiadigital.Convenio_Col,172,87
ant.colombiadigital.apastranaandres,13,1
ant.colombiadigital.IUPascualBravo,5792,1099
ant.colombiadigital.bestbuddiescol,1851,518
ant.colombiadigital.giigii45,52,423
ant.colombiadigital.bernalsebas,129,2
ant.colombiadigital.DiegoGarciaMuti,445,331
ant.colombiadigital.Jair29g,35,9584
ant.colombiadigital.KaremParra,79,0
ant.colombiadigital.karlaibarra,115,418
ant.colombiadigital.CORFUTURO,320,2
ant.colombiadigital.academiatic,327,0
ant.colombiadigital.chesgreenx,47,18
ant.colombiadigital.Siatec_Ltda,4,0
ant.colombiadigital.AulaVirtualsas,108,0
ant.colombiadigital.Sandrola1983,54,1
ant.colombiadigital.Hootsuite_Help,72401,4831
ant.colombiadigital.anispimickey,524,3170
ant.colombiadigital.germandiaz30,293,404
ant.colombiadigital.hrlf4751hotmail,227,3
ant.colombiadigital.YosoyColombiana,44,479
ant.colombiadigital.lewisdimitri,88,15
ant.colombiadigital.monisosa01,97,190
ant.colombiadigital.jorgearriaga11,221,18
ant.colombiadigital.mosqueranicolas,148,37
ant.colombiadigital.diegomontero89,13,0
ant.colombiadigital._rosabrava,3472,411
ant.colombiadigital.andreditta,46,156
ant.colombiadigital.twiScoopis,7060,0
ant.colombiadigital.miguelaricapa2,118,411
ant.colombiadigital.joselmarinodont,403,1
ant.colombiadigital.seca_ve,959,36
ant.colombiadigital.SoniaPaisita,715,3551
ant.colombiadigital.FaustoAndresRH,21,14
ant.colombiadigital.blacky0_o,251,4
ant.colombiadigital.Fedecaribe,1517,1621
ant.colombiadigital.fpgmec,32,13
ant.colombiadigital.LAUMIQUINTERO,391,82
ant.colombiadigital.Natalia2Morales,233,51
ant.colombiadigital.Jhappymbusiness,167,58
ant.colombiadigital.checho988,39,42
ant.colombiadigital.procalculo,580,57
ant.colombiadigital.fredercr,505,112
ant.colombiadigital.atuestapedro,7,2
ant.colombiadigital.arqluismdiaz,30,1
ant.colombiadigital.doanpe27,279,28
ant.colombiadigital.AndinoBilingue,491,2
ant.colombiadigital.LucciaRJ,145,14
ant.colombiadigital.elgatonegro1987,358,6122
ant.colombiadigital.meloss35,391,0
ant.colombiadigital.OrlandoArcieri,539,515
ant.colombiadigital.joto1207,75,0
ant.colombiadigital.Datasector_,2324,43
ant.colombiadigital.milomartyn,83,115
ant.colombiadigital.Gimnasticxurxo,223,38
ant.colombiadigital.SuperAppsReview,2885,0
ant.colombiadigital.DETALGRAF,288,2
ant.colombiadigital.LuisHernandoLug,5,2
ant.colombiadigital.Diegohortav,334,1112
ant.colombiadigital.alfajard,46,1
ant.colombiadigital.MoonLV,10326,94
ant.colombiadigital.visualdavo,55,9
ant.colombiadigital.AleVab7,458,821
ant.colombiadigital.cesargali,564,453
ant.colombiadigital.mazarito1,400,1086
ant.colombiadigital.estradayeffer,26,12
ant.colombiadigital.TIA_Now,7430,266
ant.colombiadigital.jhonale_morales,320,22
ant.colombiadigital.PABLO_SANDOVALT,63,42
ant.colombiadigital.meli3220,52,1767
ant.colombiadigital.orianasanchezb,114,6
ant.colombiadigital.santospasos,44,1
ant.colombiadigital.JuanArenasQ,484,163
ant.colombiadigital.fandrejo,603,1423
ant.colombiadigital.almedinaro,442,360
ant.colombiadigital.darybc,21,1
ant.colombiadigital.Miloja4280,38,4
ant.colombiadigital.e_academico,12,0
ant.colombiadigital.laprimicia_,2732,1252
ant.colombiadigital.AlcaldiaDosq,5011,1566
ant.colombiadigital.JOSE_PEHE,68,35
ant.colombiadigital.DeporteVersus,1579,1472
ant.colombiadigital.playforjesus,44,1
ant.colombiadigital.mavanegas123,63,6
ant.colombiadigital.LauraOsorioD,210,352
ant.colombiadigital.PHONOCLORICA,429,131
ant.colombiadigital.roye78,309,12
ant.colombiadigital.Dignasf,28,271
ant.colombiadigital.Alardu26,9,1
ant.colombiadigital.joseblancorod,213,2641
ant.colombiadigital.gonsierracesar,56,16
ant.colombiadigital.DaveReina,156,18
ant.colombiadigital.RevistasUPB,145,0
ant.colombiadigital.SpectroWeb,326,0
ant.colombiadigital.goez1987,32,5
ant.colombiadigital.Wi_FiMAN,35917,1417
ant.colombiadigital.juangregoriosar,125,48
ant.colombiadigital.karn_caro,149,571
ant.colombiadigital.afrejad,141,2060
ant.colombiadigital.AlcaldiaGacheta,981,16
ant.colombiadigital.josefninoes,2485,21
ant.colombiadigital.BNF_Telecom,946,0
ant.colombiadigital.francixcoxavier,365,1766
ant.colombiadigital.anawiquinte,171,12
ant.colombiadigital.labonillal,34,1
ant.colombiadigital.Enna_Vergara,1230,81
ant.colombiadigital.vilovilma,7,94
ant.colombiadigital.ceciliabonino,68329,844
ant.colombiadigital.MgEcon_DavidG,753,7497
ant.colombiadigital.delcopco,1313,1147
ant.colombiadigital.cgiwave,625,50
ant.colombiadigital.formadigital,214,0
ant.colombiadigital.alejandro_mzl,359,1006
ant.colombiadigital.Cafsaavedra,955,3577
ant.colombiadigital.rtrujillor,693,1581
ant.colombiadigital.ThrasyMarketing,210,0
ant.colombiadigital.lorettaga77,1072,476
ant.colombiadigital.sanalfo,470,783
ant.colombiadigital.OrgulloCosteno,1174,6
ant.colombiadigital.endergoyo,1250,374
ant.colombiadigital.JohanaKDuque,462,3660
ant.colombiadigital.PrensaSenName,2707,540
ant.colombiadigital.tobonnoticias,12122,852
ant.colombiadigital.MrSeoLeo,334,1
ant.colombiadigital.SUBOFICIALESEJE,3025,1
ant.colombiadigital.enfermeriachile,10448,176
ant.colombiadigital.danielexito,824,318
ant.colombiadigital.mamidepaz,417,86
ant.colombiadigital.VISTOimages,16941,2
ant.colombiadigital.ladyhalcon2012,4630,30076
ant.colombiadigital.jony012762,156,5
ant.colombiadigital.chocquibtown,1097106,17591
ant.colombiadigital.alvaromanuel04,455,3865
ant.colombiadigital.rubenesco,129,172
ant.colombiadigital.omarhricardob,602,606
ant.colombiadigital.macamimello,138,70
ant.colombiadigital.PracticasComSoc,520,10
ant.colombiadigital.PESCADOSYTRUCHA,329,4
ant.colombiadigital.RubenOspina7,1179,1232
ant.colombiadigital.CLAUDIA26087529,96,114
ant.colombiadigital.colegioflama,5477,3662
ant.colombiadigital.MariaFerMontoya,448,88
ant.colombiadigital.jirobravo82,271,28
ant.colombiadigital.JUANKING10,123,12
ant.colombiadigital.Mileidy9422,114,35
ant.colombiadigital.alejand90448895,8,0
ant.colombiadigital.LilyCruzBq,3337,4706
ant.colombiadigital.eliza082016,32,22
ant.colombiadigital.Juan_LuisVP,49,45
ant.colombiadigital.FELIXTRAVEL2012,96,0
ant.colombiadigital.USSPabloVI,5087,4200
ant.colombiadigital.agaralco,1074,2763
ant.colombiadigital.appcraver,43125,4
ant.colombiadigital.EMPRENDEDOREW,511,0
ant.colombiadigital.Aceroalum_SAS,39,0
ant.colombiadigital.sebastianbehar,961,202
ant.colombiadigital.Dianak0112,83,103
ant.colombiadigital.FabricaIdeastv,146,0
ant.colombiadigital.csalejaherrera,67,4
ant.colombiadigital.PatriciaFonsec_,131,164
ant.colombiadigital.AidaCogollo,33,27
ant.colombiadigital.sebasosorioh,437,973
ant.colombiadigital.Ctltorres,31,12
ant.colombiadigital.HamiDeportes,485,139
ant.colombiadigital.mdiazagamez,177,9
ant.colombiadigital.EcoUmanizales,267,1
ant.colombiadigital.CamiloFrancoM,134,15
ant.colombiadigital.LilianaOrdaz88,423,29
ant.colombiadigital.Comunicacioncit,59,2
ant.colombiadigital.JesusRojasValen,80,49
ant.colombiadigital.IngSisUnimag,993,181
ant.colombiadigital.dlconsultor,614,48
ant.colombiadigital.elpollo1961,1538,314
ant.colombiadigital.pcardona17,519,5227
ant.colombiadigital.ccamacho420,174,394
ant.colombiadigital.escfcomarquez,149,446
ant.colombiadigital.TattaGuzman,313,307
ant.colombiadigital.Dr_TIC,2266,4034
ant.colombiadigital.BspellingCo,379,1
ant.colombiadigital.EmpleoMadrid,1317,427
ant.colombiadigital.willy_dragon,14,1
ant.colombiadigital.26Madariaga,103,1
ant.colombiadigital.adrpir,378,191
ant.colombiadigital.LibardoTrujillo,177,366
ant.colombiadigital.sergiommedina,786,6581
ant.colombiadigital.lafiestamarilla,687,1156
ant.colombiadigital.celebramoshoy,80,0
ant.colombiadigital.AlcaldiaSilvia,22,0
ant.colombiadigital.Teletrabajouy,76,0
ant.colombiadigital.e_robotica,673,94
ant.colombiadigital.Rsimonides,6648,17774
ant.colombiadigital.andike2307,85,325
ant.colombiadigital.LATIENDAMILITAR,678,1596
ant.colombiadigital.Jesus_SilvaP,209,32
ant.colombiadigital.yeisonandres15,354,68
ant.colombiadigital.ALEJITA2,39,8
ant.colombiadigital.GamboaAlex,183,171
ant.colombiadigital.pabloprada,686,402
ant.colombiadigital.Gonzalo_8989,297,13
ant.colombiadigital.Jorgeturista,718,1524
ant.colombiadigital.Guillermorincon,1901,646
ant.colombiadigital.BetoBustamanteR,274,159
ant.colombiadigital.elkingaravito,2901,346
ant.colombiadigital.labellabogota,732,593
ant.colombiadigital.Karekagomez,163,1491
ant.colombiadigital.CAMCOLONRRPP,792,145
ant.colombiadigital.ProximityCo,3611,196
ant.colombiadigital.EJETIC,256,2
ant.colombiadigital.MidasEduca,2243,3119
ant.colombiadigital.johnfra797,707,12
ant.colombiadigital.ConcejoMedellin,52057,8161
ant.colombiadigital.ForosSemana,56706,1317
ant.colombiadigital.PabloMenichetti,21749,1743
ant.colombiadigital.hannacolombia,1161,170
ant.colombiadigital.museopedronel,2717,181
ant.colombiadigital.dvalverde21,170,1300
ant.colombiadigital.Kikibucaro,811,1515
ant.colombiadigital.AgenciaSiete,1468,17
ant.colombiadigital.Equipaind,437,0
ant.colombiadigital.Mielectronicos,382,3
ant.colombiadigital.ferneyfuentes,813,413
ant.colombiadigital.petrogustavo,3246805,12978
ant.colombiadigital.catalina_pt,48,4
ant.colombiadigital.twibbon,2221143,464
ant.colombiadigital.AntanasMockus,1849753,1581
ant.colombiadigital.NodosC,203,357
ant.colombiadigital.claudiawilches,8140,430
ant.colombiadigital.RafaelPardo,293235,5609
ant.colombiadigital.fidelcanoco,161880,1738
ant.colombiadigital.marce_lp,4032,2636
ant.colombiadigital.SANDRAESCALLON,109,40
ant.colombiadigital.DIANPACP,243,4
ant.colombiadigital.kariflorez,160,3240
ant.colombiadigital.AndreaPintoMkt,1893,0
ant.colombiadigital.angelhernndezr,348,2286
ant.colombiadigital.colombiarepaexp,244,0
ant.colombiadigital.RepPC,23650,186
ant.colombiadigital.coreus18,49,13
ant.colombiadigital.rukyvel,65,455
ant.colombiadigital.olengerke,5645,154
ant.colombiadigital.KlaudiaMorales2,100,116
ant.colombiadigital.ELVISBELENO,3273,248
ant.colombiadigital.julianrobledo12,407,922
ant.colombiadigital.Kevpalencia,955,376
ant.colombiadigital.js96val,129,836
ant.colombiadigital.TrenerTemuco,890,11
ant.colombiadigital.CariongoPlazaHo,1034,21
ant.colombiadigital.sergio_giovanny,19,0
ant.colombiadigital.jsandoval_p,29,4
ant.colombiadigital.simulnet,3137,59
ant.colombiadigital.ebastidasuh,285,44
ant.colombiadigital.mmmmojca,139,4
ant.colombiadigital.HugoAya,200,437
ant.colombiadigital.HotPuntaCarnero,2575,0
ant.colombiadigital.braham085,101,416
ant.colombiadigital.JOHNF_89,44,0
ant.colombiadigital.yohana_aldana,28,5
ant.colombiadigital.ingjulio,522,294
ant.colombiadigital.ivanmercado,625,505
ant.colombiadigital.SJ2CB,283,12
ant.colombiadigital.GuerraFernandez,170,62
ant.colombiadigital.TrinidadTris,34,116
ant.colombiadigital.dias_santi,7,0
ant.colombiadigital.luieseduardocab,4,2
ant.colombiadigital.ESCOBARTORRES,255,1010
ant.colombiadigital.jantoniorabu,91,16
ant.colombiadigital.caminantealex,329,58
ant.colombiadigital.YagaTech,108,0
ant.colombiadigital.IpsoJure1,36,0
ant.colombiadigital.MAURICIOVELOZA,221,89
ant.colombiadigital.Filosotics,783,57
ant.colombiadigital.eco_alliance,27,2
ant.colombiadigital.edwinariasb,135,54
ant.colombiadigital.Educarmarketing,9,1
ant.colombiadigital.Chafreargentina,944,2
ant.colombiadigital.fareplus,119,0
ant.colombiadigital.jdlopez26,67,10
ant.colombiadigital.EmpleoMobil,789,12
ant.colombiadigital.lizaldea,22,5
ant.colombiadigital.juankliberal,683,126
ant.colombiadigital.cinnovadigital,52,0
ant.colombiadigital.manuelachuncha,33868,271
ant.colombiadigital.MaritzaAbreo,349,67
ant.colombiadigital.Bangoo_co,582,76
ant.colombiadigital.FIngenieriaUdeA,5787,1318
ant.colombiadigital.ofromero,213,125
ant.colombiadigital.IrenePuentes,14,552
ant.colombiadigital._edgaralvarez,149,184
ant.colombiadigital.leecolima_educa,84,2
ant.colombiadigital.ciberagro,77,24
ant.colombiadigital.shoppingpc,291,0
ant.colombiadigital.LiquorCheck,238,5
ant.colombiadigital.AlejitaGuzmanp,670,292
ant.colombiadigital.gustavo__duarte,39,72
ant.colombiadigital.Loboalvaro,136,333
ant.colombiadigital.MCaranton,1618,1264
ant.colombiadigital.MISIT1,32,0
ant.colombiadigital.AndreyRamosD,288,0
ant.colombiadigital.AllLegalCorp,11,0
ant.colombiadigital.roberthfrancisp,4,0
ant.colombiadigital.RiddimMaestro,12689,125
ant.colombiadigital.ingelecvict,213,2453
ant.colombiadigital.chaquenvar,62,23
ant.colombiadigital.zrmicky04,552,821
ant.colombiadigital.cafealmediodia,1674,0
ant.colombiadigital.michecos,1379,178
ant.colombiadigital.oscarjv16,127,28
ant.colombiadigital.Ahimivalle,38,8
ant.colombiadigital.workshopcar,90,90
ant.colombiadigital.CafeCoordenadas,2427,14053
ant.colombiadigital.R81984,239,26
ant.colombiadigital.alternativos,482,930
ant.colombiadigital.ysCaroliMLM,2333,0
ant.colombiadigital.margaritabec,23,4
ant.colombiadigital.slpulpa,218,140
ant.colombiadigital.DyanaTorresV,78,82
ant.colombiadigital.CeciRosado,36,2
ant.colombiadigital.SerafinGomez,12895,211
ant.colombiadigital.EduardoHurtadov,366,2739
ant.colombiadigital.wilsonmora,102,50
ant.colombiadigital.VideofulJoe,1052,1095
ant.colombiadigital.maggiegar87,9,2
ant.colombiadigital.ingduvanvergara,174,1620
ant.colombiadigital.GestionXXI,1208,105
ant.colombiadigital.inicianegocios,344,1586
ant.colombiadigital.cristianboleda,67,70
ant.colombiadigital.Atrixware,11156,5
ant.colombiadigital.thisonec,12563,0
ant.colombiadigital.LidereSenaValle,48,0
ant.colombiadigital.cuento_cuentos,51,38
ant.colombiadigital.TallerLetraviva,915,97
ant.colombiadigital.waltz3333,496,5833
ant.colombiadigital.SergioCetina1,76,1
ant.colombiadigital.pixies4,28,17
ant.colombiadigital.ABSURDA,5311,40030
ant.colombiadigital.georgeoficial,883,230
ant.colombiadigital.comunicasas,2600,3194
ant.colombiadigital.123Bayker,18,0
ant.colombiadigital.cubides5,70,0
ant.colombiadigital.Silvia_henao02,124,97
ant.colombiadigital.ReddeEscritores,1431,450
ant.colombiadigital.EnTuAlmacen,271,4
ant.colombiadigital.VPCSoluciones,46,17
ant.colombiadigital.kingscomercio,17,0
ant.colombiadigital.iemariaaux,2,0
ant.colombiadigital.Boterorico,296,6
ant.colombiadigital.gimebentancor,284,3634
ant.colombiadigital.aschv,187,3
ant.colombiadigital.JairAlRi,120,911
ant.colombiadigital.PedroJuanPertuz,445,2329
ant.colombiadigital.RojasCheng,52,1
ant.colombiadigital.viistorrr,191,5363
ant.colombiadigital.yenzusai,178,22
ant.colombiadigital.farturo10011,40,0
ant.colombiadigital.julianalvarezt,29,2
ant.colombiadigital.Pipill0,123,372
ant.colombiadigital.pauli_bobadilla,100,10
ant.colombiadigital.JhonVicHenao,302,28
ant.colombiadigital.Heritber,31,0
ant.colombiadigital.juancanonet,604,1900
ant.colombiadigital.bighouseweb1,199,2
ant.colombiadigital.UEIAE,17,1
ant.colombiadigital.waab93,501,1617
ant.colombiadigital.HernanCortes_10,83,14
ant.colombiadigital.TWITEROSBOGOTA,299,0
ant.colombiadigital.Mavuelito,376,2700
ant.colombiadigital.dibarragan,23,7
ant.colombiadigital.YulderBermeo,253,20
ant.colombiadigital.dianicalde,223,2924
ant.colombiadigital.NESTORCASTRILLO,97,11
ant.colombiadigital.rsaenzi,468,25
ant.colombiadigital.TatiRC96,44,94
ant.colombiadigital.lilianalopezt,470,31
ant.colombiadigital.vendaval1933,189,56
ant.colombiadigital.SOSSAJ,64,171
ant.colombiadigital.MariaXimenaB,154,13
ant.colombiadigital.DARCIO_100,163,751
ant.colombiadigital.elenitamejia,43,9
ant.colombiadigital.Angelpaty88,505,90
ant.colombiadigital.leleapdiaz,242,1595
ant.colombiadigital.kkakee,265,2514
ant.colombiadigital.wilfervalencia,56,3
ant.colombiadigital.elymcpherson,1232,6392
ant.colombiadigital.blasini48,51,13
ant.colombiadigital.luxuryTECH,92,5
ant.colombiadigital.chemabernal,407,847
ant.colombiadigital.yolimahr,29,3
ant.colombiadigital.CayisLeuro,38,7
ant.colombiadigital.ludrico,586,7
ant.colombiadigital.ferchos28,53,15
ant.colombiadigital.ojo_biomecanico,603,150
ant.colombiadigital.maryoriflamecom,286,0
ant.colombiadigital.gnroscar,724,32842
ant.colombiadigital.julsal23,872,1510
ant.colombiadigital.gonzoogle,19519,8461
ant.colombiadigital.AltGrsoluciones,36,4
ant.colombiadigital.TablitaMagica,142,13
ant.colombiadigital.MERXINMOBILIARI,517,5
ant.colombiadigital.socampoa,222,6
ant.colombiadigital.NutriSuper,1085,571
ant.colombiadigital.socpolivalent,23,0
ant.colombiadigital.dairochinchilla,104,2
ant.colombiadigital.nelsondatum,122,87
ant.colombiadigital.juanbranden,349,11228
ant.colombiadigital.serprofesional_,33,0
ant.colombiadigital.Alejanbot,456,62
ant.colombiadigital.lilitau,138,43
ant.colombiadigital.mkyponline,2213,24
ant.colombiadigital.julianmonsalvep,534,165
ant.colombiadigital.MarcelaMantilla,4,1
ant.colombiadigital.LaSirgaPelicula,956,1572
ant.colombiadigital.cesarpamur,149,401
ant.colombiadigital.andresjiu,59,1
ant.colombiadigital.TerribleDeShoro,144075,165
ant.colombiadigital.panicape,774,1120
ant.colombiadigital.campeont,269,449
ant.colombiadigital.EduardoSerranoG,1648,6814
ant.colombiadigital.SALAMINA_CALDAS,117,1
ant.colombiadigital.im_cortex,155,24
ant.colombiadigital.AYUDAINTEGRAL1,72,0
ant.colombiadigital.garciamao,193,250
ant.colombiadigital.CarolinaMSol,362,1105
ant.colombiadigital.VamosDeVacas,1091,246
ant.colombiadigital.SOSEMPLEADOS,238,3
ant.colombiadigital.eliseoehp,6,26
ant.colombiadigital.azulbogotabarsa,27,7
ant.colombiadigital.KatapultaNet,18728,25
ant.colombiadigital.SitiosWi,3603,0
ant.colombiadigital.isneyla,33,14
ant.colombiadigital.cftellezc,190,38
ant.colombiadigital.seccionaureaBAQ,721,901
ant.colombiadigital.PANORAMIKA,1266,258
ant.colombiadigital.DiegoArangoH,3916,79
ant.colombiadigital.soymariaanatt,848,4314
ant.colombiadigital.ACMEX_ASESORES,72,0
ant.colombiadigital.tatta276,121,1061
ant.colombiadigital.shorly,687,828
ant.colombiadigital.GPSrevista,705,57
ant.colombiadigital.ACUICULTORA23,101,31
ant.colombiadigital.CarmenBustaMlm,2008,0
ant.colombiadigital.alex_d_b,13720,8339
ant.colombiadigital.FNAeducacion,1385,0
ant.colombiadigital.AquarenaSW,521,22
ant.colombiadigital.adrianocamarg17,3,0
ant.colombiadigital.guiaautomotrizm,1061,0
ant.colombiadigital.MrTorresGump,493,1372
ant.colombiadigital.ysEstherNWM,2870,0
ant.colombiadigital.edubarranquilla,2832,159
ant.colombiadigital.MARCHE_VILLADA,262,188
ant.colombiadigital.CarlosRiasco,10,0
ant.colombiadigital.eLmuRCy_,2909,577
ant.colombiadigital.lasveraneras,1250,2
ant.colombiadigital.EstebanVPC,70,5
ant.colombiadigital.CAROLINALUNABON,67,9
ant.colombiadigital.pichitolulu,84,19
ant.colombiadigital.SanPedro_Hotel,2638,2
ant.colombiadigital.olanmabe,65,5
ant.colombiadigital.FelipeAcevedoM,58220,61218
ant.colombiadigital.Jdosorioro,45,47
ant.colombiadigital.CamilitaLoaiza,208,517
ant.colombiadigital.Ingenieraojeda,119,67
ant.colombiadigital.lpalacioq,103,3
ant.colombiadigital.HernanLozano93,920,667
ant.colombiadigital.cahostotal,101,42
ant.colombiadigital.Lafincacomco,601,11
ant.colombiadigital.xpertosentecno,721,0
ant.colombiadigital.Wilmarcocina,141,13
ant.colombiadigital.IEPosgrado,4158,108
ant.colombiadigital.mily61,2525,8265
ant.colombiadigital.BFDAcolombia,1641,348
ant.colombiadigital.konceptone,879,37
ant.colombiadigital.EAFITSocial,904,147
ant.colombiadigital.giraldodavid_dz,304,108
ant.colombiadigital.Santanderbucaro,78,4
ant.colombiadigital.KenniaAndrea,85,25
ant.colombiadigital.AlejandraVlez1,81,147
ant.colombiadigital.Marcasur,2861,389
ant.colombiadigital.julioprofenet,30967,8665
ant.colombiadigital.SIATAC1,1246,1555
ant.colombiadigital.MindshareLATAM,218,0
ant.colombiadigital.Danny_Grimaldo,143,8
ant.colombiadigital.FRANCISCOTIC,37,0
ant.colombiadigital.armicar,13,0
ant.colombiadigital.Fabio_Martinez_,302,3
ant.colombiadigital.molujan,77,4200
ant.colombiadigital.iGupito,357,9
ant.colombiadigital.FelixRPaternina,94,21
ant.colombiadigital.gcancinor,186,68
